txn_id,account_id,txn_date,txn_timestamp,txn_type,amount,currency,counterparty_account,counterparty_bank_bic,channel,status,reversal_flag,original_txn_id,created_at
TXN0000015140,ACCT00000364,2023-05-11,2023-05-11 21:27:37,WIRE,1004.13,USD,CVUW85512114799723,UBSWCHZH,POS,SETTLED,N,,2023-05-11 10:47:59
TXN0000015141,ACCT00000364,2021-11-10,2021-11-10 14:30:09,CREDIT,175.87,EUR,GOLO54228152888683,DEUTDEDB,ONLINE,SETTLED,N,,2021-11-10 08:43:04
TXN0000015142,ACCT00000364,2022-12-27,2022-12-27 11:13:39,ACH,49.18,JPY,DSRG33592997933743,BNPAFRPP,POS,SETTLED,N,,2022-12-27 17:50:37
TXN0000015143,ACCT00000364,2023-11-20,2023-11-20 15:16:03,DEBIT,94.7,EUR,VGUO69038660495428,BARCGB22,ONLINE,SETTLED,N,,2023-11-20 22:44:25
TXN0000015144,ACCT00000364,2021-10-13,2021-10-13 17:18:55,DEBIT,58.01,USD,,,ONLINE,SETTLED,N,,2021-10-13 08:33:34
TXN0000015145,ACCT00000364,2023-03-24,2023-03-24 22:27:20,CREDIT,217.54,USD,,,POS,SETTLED,N,,2023-03-24 11:14:43
TXN0000015146,ACCT00000365,2023-11-06,2023-11-06 13:13:27,FEE,753.29,CHF,WMIB43178020938489,CITIGB2L,MOBILE,PENDING,N,,2023-11-06 21:29:03
TXN0000015147,ACCT00000365,2023-12-16,2023-12-16 09:17:57,FEE,1877.26,USD,,,MOBILE,SETTLED,N,,2023-12-16 10:23:25
TXN0000015148,ACCT00000365,2023-12-24,2023-12-24 21:33:49,DEBIT,165.95,USD,,,POS,SETTLED,N,,2023-12-24 14:24:29
TXN0000015149,ACCT00000365,2023-11-10,2023-11-10 17:53:31,FEE,67.3,USD,,,MOBILE,SETTLED,N,,2023-11-10 17:36:10
TXN0000015150,ACCT00000365,2023-12-27,2023-12-27 11:01:24,TRANSFER,143.23,USD,QPXY94609567372753,USpyfxoXXX,ATM,SETTLED,N,,2023-12-27 17:27:04
TXN0000015151,ACCT00000365,2023-11-25,2023-11-25 15:00:34,WIRE,109.93,USD,LXDV25430831640940,MXBBMXMM,ONLINE,SETTLED,N,,2023-11-25 18:52:36
TXN0000015152,ACCT00000365,2023-12-27,2023-12-27 14:25:42,FEE,187.64,EUR,QZOV48149135934564,HSBCHKHH,POS,SETTLED,N,,2023-12-27 09:53:31
TXN0000015153,ACCT00000365,2023-11-10,2023-11-10 07:59:39,CREDIT,112.67,USD,,,ATM,SETTLED,N,,2023-11-10 09:35:31
TXN0000015154,ACCT00000365,2023-11-02,2023-11-02 17:23:15,TRANSFER,1081.71,USD,DULZ11437945733201,USiqdPEXXX,ACH,SETTLED,N,,2023-11-02 17:29:46
TXN0000015155,ACCT00000365,2023-12-23,2023-12-23 19:02:46,CREDIT,7.18,USD,,,MOBILE,PENDING,N,,2023-12-23 09:08:18
TXN0000015156,ACCT00000365,2023-12-26,2023-12-26 18:05:07,DEBIT,52.1,USD,,,ONLINE,SETTLED,N,,2023-12-26 19:24:09
TXN0000015157,ACCT00000365,2023-11-26,2023-11-26 06:40:45,DEBIT,122.57,USD,,,MOBILE,SETTLED,N,,2023-11-26 18:18:40
TXN0000015158,ACCT00000365,2023-11-15,2023-11-15 22:01:37,DEBIT,310.13,USD,,,ATM,SETTLED,N,,2023-11-15 09:45:12
TXN0000015159,ACCT00000365,2023-11-28,2023-11-28 21:43:32,TRANSFER,1650.36,USD,YDZH43775716578723,USiMyjkXXX,POS,SETTLED,N,,2023-11-28 15:33:07
TXN0000015160,ACCT00000365,2023-12-04,2023-12-04 21:58:32,CREDIT,427.68,USD,,,ACH,SETTLED,N,,2023-12-04 18:28:26
TXN0000015161,ACCT00000365,2023-11-11,2023-11-11 17:35:36,FEE,28.85,USD,,,MOBILE,SETTLED,N,,2023-11-11 09:38:10
TXN0000015162,ACCT00000365,2023-11-06,2023-11-06 07:58:50,DEBIT,8394.63,USD,,,ATM,SETTLED,N,,2023-11-06 15:09:48
TXN0000015163,ACCT00000365,2023-12-15,2023-12-15 09:06:13,ACH,134.16,GBP,HULW98764307061170,DEUTDEDB,BRANCH,SETTLED,N,,2023-12-15 09:40:38
TXN0000015164,ACCT00000365,2023-11-20,2023-11-20 10:24:24,DEBIT,218.49,USD,,,MOBILE,SETTLED,N,,2023-11-20 17:53:36
TXN0000015165,ACCT00000365,2023-11-18,2023-11-18 21:27:57,CREDIT,33.12,MXN,FOGC46575492182655,MXBBMXMM,MOBILE,SETTLED,N,,2023-11-18 20:13:22
TXN0000015166,ACCT00000365,2023-12-11,2023-12-11 06:19:30,FEE,72.56,USD,,,BRANCH,SETTLED,N,,2023-12-11 20:38:24
TXN0000015167,ACCT00000365,2023-11-16,2023-11-16 19:55:49,CREDIT,154.95,USD,,,ATM,SETTLED,N,,2023-11-16 22:13:46
TXN0000015168,ACCT00000365,2023-12-03,2023-12-03 17:58:42,DEBIT,59.57,EUR,WXXH97946192131753,RBOSGB2L,MOBILE,SETTLED,N,,2023-12-03 09:53:04
TXN0000015169,ACCT00000365,2023-11-04,2023-11-04 20:12:53,DEBIT,11.35,USD,,,MOBILE,SETTLED,N,,2023-11-04 19:58:52
TXN0000015170,ACCT00000365,2023-12-22,2023-12-22 20:10:17,TRANSFER,39.26,USD,UBDN12351075086045,USCoIptXXX,MOBILE,SETTLED,N,,2023-12-22 22:11:15
TXN0000015171,ACCT00000365,2023-11-24,2023-11-24 21:48:53,DEBIT,57.88,USD,,,ONLINE,PENDING,N,,2023-11-24 09:30:17
TXN0000015172,ACCT00000365,2023-11-22,2023-11-22 16:03:17,DEBIT,195.23,CAD,YRUR86128398918581,CHASUS33,BRANCH,SETTLED,N,,2023-11-22 11:13:40
TXN0000015173,ACCT00000365,2023-12-05,2023-12-05 22:30:49,TRANSFER,38.85,EUR,EIRH48849030503599,RBOSGB2L,ONLINE,SETTLED,N,,2023-12-05 19:11:30
TXN0000015174,ACCT00000365,2023-12-02,2023-12-02 13:51:45,ACH,955.21,USD,NWLA85058449585489,USjesYgXXX,POS,SETTLED,N,,2023-12-02 18:13:25
TXN0000015175,ACCT00000365,2023-12-07,2023-12-07 10:17:50,FEE,322.34,USD,,,BRANCH,SETTLED,N,,2023-12-07 20:12:41
TXN0000015176,ACCT00000365,2023-12-19,2023-12-19 15:29:47,CREDIT,43.53,CAD,MYQV11780747164666,UBSWCHZH,MOBILE,SETTLED,N,,2023-12-19 20:10:30
TXN0000015177,ACCT00000365,2023-11-23,2023-11-23 22:21:30,DEBIT,55.57,CAD,WNUH01068382125456,HSBCHKHH,MOBILE,FAILED,N,,2023-11-23 20:03:59
TXN0000015178,ACCT00000365,2023-11-09,2023-11-09 18:42:48,CREDIT,17.97,USD,,,ONLINE,SETTLED,N,,2023-11-09 16:12:39
TXN0000015179,ACCT00000365,2023-12-19,2023-12-19 16:32:19,ACH,220.12,USD,ZSGR85457014255492,USrCGjBXXX,ATM,SETTLED,N,,2023-12-19 11:30:13
TXN0000015180,ACCT00000365,2023-12-30,2023-12-30 10:02:34,TRANSFER,149.84,CHF,ZZVH01355559757886,CHASUS33,MOBILE,SETTLED,N,,2023-12-30 19:02:40
TXN0000015181,ACCT00000365,2023-12-06,2023-12-06 07:02:42,TRANSFER,60.89,USD,RJIO20794970662156,USRKCDXXXX,ATM,SETTLED,N,,2023-12-06 15:58:55
TXN0000015182,ACCT00000365,2023-12-07,2023-12-07 12:23:50,DEBIT,232.11,USD,,,MOBILE,SETTLED,N,,2023-12-07 15:37:18
TXN0000015183,ACCT00000365,2023-12-04,2023-12-04 18:30:49,DEBIT,15.14,EUR,SEFD54578486025402,CITIGB2L,MOBILE,FAILED,N,,2023-12-04 06:44:36
TXN0000015184,ACCT00000365,2023-11-12,2023-11-12 19:02:45,DEBIT,141.31,EUR,SWAW16852991942278,CHASUS33,ONLINE,SETTLED,N,,2023-11-12 16:40:14
TXN0000015185,ACCT00000365,2023-11-19,2023-11-19 09:09:12,FEE,35.99,MXN,PURE30173753146181,BNPAFRPP,BRANCH,SETTLED,N,,2023-11-19 18:35:09
TXN0000015186,ACCT00000365,2023-12-14,2023-12-14 07:16:08,ACH,23.46,CAD,BVPO77834260365461,RBOSGB2L,MOBILE,SETTLED,N,,2023-12-14 14:02:25
TXN0000015187,ACCT00000365,2023-11-16,2023-11-16 13:43:04,CREDIT,184.96,USD,,,ONLINE,SETTLED,N,,2023-11-16 22:41:02
TXN0000015188,ACCT00000365,2023-10-31,2023-10-31 16:47:02,WIRE,13.55,USD,WRHX63766735639516,USNsWVYXXX,ONLINE,PENDING,N,,2023-10-31 09:40:00
TXN0000015189,ACCT00000365,2023-12-06,2023-12-06 09:37:17,TRANSFER,34.29,CAD,NENW62351506460333,UBSWCHZH,ONLINE,SETTLED,N,,2023-12-06 11:09:43
TXN0000015190,ACCT00000365,2023-11-02,2023-11-02 19:47:14,DEBIT,155.47,CHF,VRPC54516507778162,CITIGB2L,ATM,SETTLED,N,,2023-11-02 12:20:15
TXN0000015191,ACCT00000365,2023-11-27,2023-11-27 20:41:53,DEBIT,88.43,MXN,HGPJ75256285963438,TOKYOJPJT,ONLINE,SETTLED,N,,2023-11-27 15:35:48
TXN0000015192,ACCT00000365,2023-12-25,2023-12-25 06:33:57,DEBIT,727.15,USD,,,MOBILE,SETTLED,N,,2023-12-25 12:31:42
TXN0000015193,ACCT00000365,2023-12-30,2023-12-30 11:51:20,DEBIT,208.54,USD,,,MOBILE,SETTLED,N,,2023-12-30 07:09:36
TXN0000015194,ACCT00000365,2023-11-08,2023-11-08 20:55:14,DEBIT,176.85,USD,,,BRANCH,SETTLED,N,,2023-11-08 18:17:36
TXN0000015195,ACCT00000365,2023-11-30,2023-11-30 10:13:55,WIRE,743.54,USD,FBPE75652272256992,USlSXNZXXX,ONLINE,SETTLED,N,,2023-11-30 18:54:40
TXN0000015196,ACCT00000365,2023-12-24,2023-12-24 11:04:56,DEBIT,552.16,USD,,,MOBILE,SETTLED,N,,2023-12-24 08:19:47
TXN0000015197,ACCT00000365,2023-12-12,2023-12-12 09:39:08,WIRE,118.76,USD,GZYQ94287785900125,MXBBMXMM,BRANCH,SETTLED,N,,2023-12-12 18:11:01
TXN0000015198,ACCT00000365,2023-11-23,2023-11-23 07:45:38,CREDIT,179.78,GBP,EWMB79262067710201,MXBBMXMM,BRANCH,SETTLED,N,,2023-11-23 21:20:08
TXN0000015199,ACCT00000365,2023-11-23,2023-11-23 12:16:17,FEE,489.17,USD,,,ONLINE,PENDING,N,,2023-11-23 07:33:09
TXN0000015200,ACCT00000365,2023-11-29,2023-11-29 09:48:26,DEBIT,961.95,USD,,,ATM,SETTLED,N,,2023-11-29 12:00:09
TXN0000015201,ACCT00000365,2023-11-16,2023-11-16 11:33:49,WIRE,3442.72,MXN,DXTG49160692985175,CHASUS33,ATM,SETTLED,N,,2023-11-16 13:21:00
TXN0000015202,ACCT00000366,2020-12-16,2020-12-16 19:44:20,TRANSFER,589.68,USD,ENGR76073706852865,USAdzGxXXX,WIRE,SETTLED,N,,2020-12-16 07:38:03
TXN0000015203,ACCT00000366,2023-08-22,2023-08-22 22:46:12,DEBIT,67.34,USD,,,ACH,SETTLED,N,,2023-08-22 17:21:09
TXN0000015204,ACCT00000366,2023-05-14,2023-05-14 06:39:45,DEBIT,80.16,USD,,,ONLINE,REVERSED,Y,TXN0000002376,2023-05-14 08:22:16
TXN0000015205,ACCT00000366,2021-06-26,2021-06-26 17:38:32,TRANSFER,15.17,GBP,OOQC38612999108806,RBOSGB2L,ONLINE,SETTLED,N,,2021-06-26 06:03:45
TXN0000015206,ACCT00000366,2021-03-26,2021-03-26 09:30:02,TRANSFER,80.44,USD,XXSQ64022351340107,USiMyjkXXX,ONLINE,SETTLED,N,,2021-03-26 07:13:07
TXN0000015207,ACCT00000366,2023-08-17,2023-08-17 20:22:12,DEBIT,5.47,MXN,GACS98961125658654,RBOSGB2L,MOBILE,SETTLED,N,,2023-08-17 21:40:03
TXN0000015208,ACCT00000366,2021-06-18,2021-06-18 13:27:42,ACH,71.98,EUR,PDYC73952668050657,DEUTDEDB,ONLINE,PENDING,N,,2021-06-18 16:21:26
TXN0000015209,ACCT00000366,2021-08-10,2021-08-10 18:20:20,ACH,12.66,USD,BPCE61228150557795,USCoIptXXX,ATM,SETTLED,N,,2021-08-10 10:26:34
TXN0000015210,ACCT00000366,2021-04-24,2021-04-24 18:19:14,DEBIT,135.29,GBP,AWDX72390702747441,TOKYOJPJT,ONLINE,SETTLED,N,,2021-04-24 22:55:15
TXN0000015211,ACCT00000366,2022-01-18,2022-01-18 20:41:34,CREDIT,11.94,EUR,URCN42416219285951,TOKYOJPJT,BRANCH,SETTLED,N,,2022-01-18 17:48:52
TXN0000015212,ACCT00000366,2023-03-18,2023-03-18 16:15:58,CREDIT,410.04,USD,,,BRANCH,SETTLED,N,,2023-03-18 08:28:53
TXN0000015213,ACCT00000366,2020-12-14,2020-12-14 19:39:59,TRANSFER,305.04,USD,IMTR03032113830322,USfoCwbXXX,BRANCH,SETTLED,N,,2020-12-14 19:49:39
TXN0000015214,ACCT00000367,2023-12-28,2023-12-28 12:31:14,TRANSFER,55.44,USD,YJNW77881519117806,USiqdPEXXX,ONLINE,SETTLED,N,,2023-12-28 18:33:14
TXN0000015215,ACCT00000367,2023-12-24,2023-12-24 18:44:45,DEBIT,214.83,USD,,,ONLINE,SETTLED,N,,2023-12-24 22:39:56
TXN0000015216,ACCT00000367,2023-12-27,2023-12-27 19:49:45,ACH,3.14,USD,SIKL96881248346104,USftJyPXXX,ONLINE,SETTLED,N,,2023-12-27 15:33:34
TXN0000015217,ACCT00000367,2023-12-31,2023-12-31 08:42:40,DEBIT,1641.47,EUR,HIID96783326186986,MXBBMXMM,BRANCH,SETTLED,N,,2023-12-31 08:55:14
TXN0000015218,ACCT00000367,2023-12-30,2023-12-30 09:25:00,CREDIT,168.46,GBP,KELD04030682812682,BARCGB22,ONLINE,SETTLED,N,,2023-12-30 17:48:56
TXN0000015219,ACCT00000367,2023-12-18,2023-12-18 18:06:26,CREDIT,11.44,CAD,RSJJ17185464394385,MXBBMXMM,BRANCH,SETTLED,N,,2023-12-18 21:50:44
TXN0000015220,ACCT00000367,2023-12-29,2023-12-29 10:51:45,DEBIT,54.51,USD,,,BRANCH,SETTLED,N,,2023-12-29 15:37:55
TXN0000015221,ACCT00000367,2023-12-18,2023-12-18 10:30:31,FEE,140.69,USD,,,MOBILE,SETTLED,N,,2023-12-18 17:07:09
TXN0000015222,ACCT00000367,2023-12-18,2023-12-18 06:44:57,FEE,317.48,USD,,,ONLINE,SETTLED,N,,2023-12-18 15:38:05
TXN0000015223,ACCT00000367,2023-12-20,2023-12-20 09:14:29,DEBIT,89.88,USD,,,ONLINE,SETTLED,N,,2023-12-20 10:25:00
TXN0000015224,ACCT00000367,2023-12-20,2023-12-20 09:21:27,ACH,48.33,EUR,WFEX07311964880165,BNPAFRPP,MOBILE,SETTLED,N,,2023-12-20 09:57:36
TXN0000015225,ACCT00000367,2023-12-25,2023-12-25 14:57:28,DEBIT,12.8,USD,,,ATM,SETTLED,N,,2023-12-25 17:37:58
TXN0000015226,ACCT00000367,2023-12-31,2023-12-31 16:26:12,DEBIT,1077.85,USD,,,ACH,SETTLED,N,,2023-12-31 09:03:11
TXN0000015227,ACCT00000367,2023-12-28,2023-12-28 17:12:34,DEBIT,17.57,EUR,SQIH77062230313330,TOKYOJPJT,POS,SETTLED,N,,2023-12-28 12:10:27
TXN0000015228,ACCT00000367,2023-12-17,2023-12-17 07:17:18,DEBIT,113.06,JPY,RRDX11288734710645,UBSWCHZH,BRANCH,PENDING,N,,2023-12-17 19:10:10
TXN0000015229,ACCT00000367,2023-12-31,2023-12-31 21:41:14,CREDIT,2300.14,USD,,,MOBILE,SETTLED,N,,2023-12-31 12:38:46
TXN0000015230,ACCT00000367,2023-12-20,2023-12-20 15:27:59,WIRE,326.66,USD,SGIZ00093609653633,CHASUS33,ATM,SETTLED,N,,2023-12-20 11:16:02
TXN0000015231,ACCT00000367,2023-12-23,2023-12-23 11:39:05,ACH,62.42,USD,JEEQ30184950778602,USRKCDXXXX,POS,SETTLED,N,,2023-12-23 19:45:00
TXN0000015232,ACCT00000367,2023-12-28,2023-12-28 21:25:27,WIRE,45.17,USD,WJQX96914844540274,DEUTDEDB,MOBILE,SETTLED,N,,2023-12-28 21:29:42
TXN0000015233,ACCT00000367,2023-12-26,2023-12-26 13:57:26,FEE,200.16,CAD,AOTQ10192492103971,CITIGB2L,MOBILE,SETTLED,N,,2023-12-26 11:59:52
TXN0000015234,ACCT00000367,2023-12-28,2023-12-28 18:11:59,CREDIT,123.84,USD,,,POS,SETTLED,N,,2023-12-28 14:00:41
TXN0000015235,ACCT00000367,2023-12-19,2023-12-19 20:58:55,DEBIT,2132.86,USD,,,BRANCH,SETTLED,N,,2023-12-19 15:15:20
TXN0000015236,ACCT00000367,2023-12-31,2023-12-31 06:32:46,DEBIT,82.94,USD,,,MOBILE,PENDING,N,,2023-12-31 06:42:36
TXN0000015237,ACCT00000367,2023-12-21,2023-12-21 15:51:42,DEBIT,55.25,USD,,,MOBILE,SETTLED,N,,2023-12-21 07:04:11
TXN0000015238,ACCT00000367,2023-12-24,2023-12-24 09:15:49,DEBIT,177.13,JPY,AVXZ75563338718015,BARCGB22,MOBILE,SETTLED,N,,2023-12-24 12:18:46
TXN0000015239,ACCT00000367,2023-12-25,2023-12-25 20:04:23,FEE,64.62,MXN,RECD97482020830774,BNPAFRPP,MOBILE,SETTLED,N,,2023-12-25 06:11:17
TXN0000015240,ACCT00000367,2023-12-31,2023-12-31 22:02:49,WIRE,185.27,MXN,WGYX18175753089839,HSBCHKHH,MOBILE,REVERSED,Y,TXN0000004786,2023-12-31 09:36:02
TXN0000015241,ACCT00000367,2023-12-25,2023-12-25 12:59:36,DEBIT,59.47,USD,,,WIRE,SETTLED,N,,2023-12-25 06:34:34
TXN0000015242,ACCT00000367,2023-12-20,2023-12-20 06:39:14,CREDIT,153.8,USD,,,WIRE,SETTLED,N,,2023-12-20 19:18:43
TXN0000015243,ACCT00000367,2023-12-17,2023-12-17 16:05:13,TRANSFER,97.32,USD,ZTCO53776314287586,USjesYgXXX,BRANCH,SETTLED,N,,2023-12-17 17:12:09
TXN0000015244,ACCT00000367,2023-12-28,2023-12-28 06:51:10,DEBIT,369.69,JPY,LRHA92261213341024,BNPAFRPP,ATM,REVERSED,Y,TXN0000012575,2023-12-28 06:25:51
TXN0000015245,ACCT00000367,2023-12-30,2023-12-30 17:34:49,DEBIT,170.76,USD,,,MOBILE,SETTLED,N,,2023-12-30 15:16:49
TXN0000015246,ACCT00000367,2023-12-17,2023-12-17 11:53:01,TRANSFER,30.19,GBP,SWVK56516073261212,BNPAFRPP,ATM,SETTLED,N,,2023-12-17 19:01:48
TXN0000015247,ACCT00000367,2023-12-24,2023-12-24 09:08:33,CREDIT,1216.15,USD,,,BRANCH,SETTLED,N,,2023-12-24 13:46:51
TXN0000015248,ACCT00000367,2023-12-31,2023-12-31 22:48:34,WIRE,58.8,USD,UPMN77423904412307,RBOSGB2L,ATM,SETTLED,N,,2023-12-31 17:09:30
TXN0000015249,ACCT00000367,2023-12-28,2023-12-28 19:47:56,DEBIT,8.15,USD,,,MOBILE,SETTLED,N,,2023-12-28 20:48:16
TXN0000015250,ACCT00000367,2023-12-20,2023-12-20 21:30:31,DEBIT,15.71,MXN,RVYK31853855609964,UBSWCHZH,BRANCH,SETTLED,N,,2023-12-20 11:25:53
TXN0000015251,ACCT00000367,2023-12-30,2023-12-30 12:15:58,TRANSFER,155.17,MXN,NWXK49627318721233,DEUTDEDB,POS,SETTLED,N,,2023-12-30 11:14:25
TXN0000015252,ACCT00000367,2023-12-28,2023-12-28 14:39:44,ACH,1386.48,CAD,PATO44662695154581,HSBCHKHH,BRANCH,SETTLED,N,,2023-12-28 14:46:00
TXN0000015253,ACCT00000367,2023-12-25,2023-12-25 10:48:59,DEBIT,116.37,USD,,,WIRE,SETTLED,N,,2023-12-25 13:15:47
TXN0000015254,ACCT00000367,2023-12-23,2023-12-23 07:17:52,DEBIT,74.66,USD,,,WIRE,REVERSED,Y,TXN0000002526,2023-12-23 15:13:18
TXN0000015255,ACCT00000367,2023-12-28,2023-12-28 12:42:42,ACH,580.16,USD,HOVG44856385621505,USAdzGxXXX,ONLINE,SETTLED,N,,2023-12-28 19:32:55
TXN0000015256,ACCT00000367,2023-12-25,2023-12-25 06:11:01,CREDIT,350.9,USD,,,ONLINE,SETTLED,N,,2023-12-25 20:55:53
TXN0000015257,ACCT00000367,2023-12-25,2023-12-25 08:55:43,FEE,497.09,EUR,PHGR07155836778443,BARCGB22,MOBILE,SETTLED,N,,2023-12-25 19:23:44
TXN0000015258,ACCT00000367,2023-12-30,2023-12-30 21:33:39,ACH,383.4,USD,UCZL99589574801036,USAdzGxXXX,ONLINE,SETTLED,N,,2023-12-30 13:34:00
TXN0000015259,ACCT00000367,2023-12-30,2023-12-30 21:31:17,ACH,47.1,USD,YFDB36507058357649,USxRUpCXXX,ONLINE,SETTLED,N,,2023-12-30 17:59:20
TXN0000015260,ACCT00000367,2023-12-18,2023-12-18 06:54:05,CREDIT,1417.98,USD,,,ATM,PENDING,N,,2023-12-18 13:23:46
TXN0000015261,ACCT00000368,2020-05-11,2020-05-11 06:54:07,CREDIT,80.71,CAD,GCDB42145792844993,BNPAFRPP,MOBILE,SETTLED,N,,2020-05-11 14:52:20
TXN0000015262,ACCT00000368,2021-08-19,2021-08-19 13:47:24,ACH,511.78,USD,WXTY71267881652473,UShsfWkXXX,MOBILE,PENDING,N,,2021-08-19 20:17:41
TXN0000015263,ACCT00000368,2023-01-14,2023-01-14 21:46:53,DEBIT,36.75,USD,,,ATM,SETTLED,N,,2023-01-14 22:18:12
TXN0000015264,ACCT00000368,2022-01-19,2022-01-19 10:15:40,CREDIT,548.91,USD,,,MOBILE,SETTLED,N,,2022-01-19 19:41:32
TXN0000015265,ACCT00000368,2020-11-03,2020-11-03 06:56:37,TRANSFER,194.93,EUR,LQGV32744877102281,TOKYOJPJT,MOBILE,SETTLED,N,,2020-11-03 13:32:39
TXN0000015266,ACCT00000368,2023-07-11,2023-07-11 17:22:06,TRANSFER,52.67,USD,QGJF13337518793230,USbugTPXXX,ACH,FAILED,N,,2023-07-11 16:22:17
TXN0000015267,ACCT00000368,2023-09-12,2023-09-12 12:43:42,FEE,18.5,USD,,,MOBILE,SETTLED,N,,2023-09-12 09:09:28
TXN0000015268,ACCT00000368,2023-06-27,2023-06-27 14:08:18,TRANSFER,7.04,USD,PEBF18107189842497,USYviQSXXX,POS,SETTLED,N,,2023-06-27 15:16:15
TXN0000015269,ACCT00000368,2023-08-12,2023-08-12 21:36:43,DEBIT,330.15,USD,,,BRANCH,SETTLED,N,,2023-08-12 22:48:37
TXN0000015270,ACCT00000368,2023-08-04,2023-08-04 18:53:37,FEE,275.43,USD,,,ONLINE,SETTLED,N,,2023-08-04 17:28:01
TXN0000015271,ACCT00000368,2022-10-31,2022-10-31 12:00:56,DEBIT,3532.52,CHF,GCYR21214278817327,RBOSGB2L,ATM,REVERSED,Y,TXN0000015003,2022-10-31 06:43:07
TXN0000015272,ACCT00000368,2021-05-02,2021-05-02 16:52:04,TRANSFER,98.58,USD,HKRN18196679980294,USZYEmxXXX,ATM,SETTLED,N,,2021-05-02 15:27:21
TXN0000015273,ACCT00000368,2022-04-04,2022-04-04 11:46:55,DEBIT,87.55,USD,,,MOBILE,SETTLED,N,,2022-04-04 21:17:21
TXN0000015274,ACCT00000368,2020-04-15,2020-04-15 20:19:59,TRANSFER,69.03,USD,HWFQ39506350264579,USxRUpCXXX,ONLINE,SETTLED,N,,2020-04-15 09:48:31
TXN0000015275,ACCT00000368,2022-11-16,2022-11-16 20:13:08,CREDIT,122.75,USD,,,ATM,SETTLED,N,,2022-11-16 16:38:41
TXN0000015276,ACCT00000368,2023-03-14,2023-03-14 18:22:22,TRANSFER,96.59,CAD,JRQG25052083852555,HSBCHKHH,ONLINE,SETTLED,N,,2023-03-14 15:54:34
TXN0000015277,ACCT00000368,2021-02-13,2021-02-13 11:50:00,FEE,477.49,USD,,,WIRE,SETTLED,N,,2021-02-13 21:03:11
TXN0000015278,ACCT00000368,2022-02-06,2022-02-06 10:17:11,TRANSFER,284.3,USD,YHJV49028409642392,USpyfxoXXX,ONLINE,SETTLED,N,,2022-02-06 11:43:37
TXN0000015279,ACCT00000368,2023-11-12,2023-11-12 11:03:50,DEBIT,84.47,MXN,WPOR32034271568523,CITIGB2L,MOBILE,SETTLED,N,,2023-11-12 21:48:35
TXN0000015280,ACCT00000368,2022-02-13,2022-02-13 15:53:34,DEBIT,14.48,USD,,,MOBILE,SETTLED,N,,2022-02-13 13:36:21
TXN0000015281,ACCT00000368,2020-05-14,2020-05-14 08:02:49,CREDIT,211.07,USD,,,MOBILE,SETTLED,N,,2020-05-14 21:16:15
TXN0000015282,ACCT00000368,2023-05-08,2023-05-08 07:13:55,DEBIT,50.02,USD,,,ONLINE,SETTLED,N,,2023-05-08 17:38:59
TXN0000015283,ACCT00000368,2023-03-13,2023-03-13 09:56:58,TRANSFER,188.8,GBP,VAZD66800365168256,CITIGB2L,POS,SETTLED,N,,2023-03-13 21:56:02
TXN0000015284,ACCT00000368,2021-11-27,2021-11-27 17:17:25,TRANSFER,926.69,USD,UHDJ49734161382787,USYviQSXXX,BRANCH,SETTLED,N,,2021-11-27 17:25:44
TXN0000015285,ACCT00000368,2020-12-29,2020-12-29 09:32:55,DEBIT,79.06,USD,,,POS,SETTLED,N,,2020-12-29 19:11:34
TXN0000015286,ACCT00000368,2023-08-01,2023-08-01 20:19:26,CREDIT,25.15,USD,,,ATM,SETTLED,N,,2023-08-01 08:25:49
TXN0000015287,ACCT00000368,2021-07-12,2021-07-12 07:15:11,CREDIT,381.41,USD,,,POS,PENDING,N,,2021-07-12 20:06:40
TXN0000015288,ACCT00000368,2023-09-10,2023-09-10 22:17:57,FEE,68.71,USD,,,ONLINE,SETTLED,N,,2023-09-10 07:03:42
TXN0000015289,ACCT00000368,2023-03-08,2023-03-08 11:14:45,ACH,90.5,EUR,CZXQ73108839682869,CITIGB2L,ONLINE,PENDING,N,,2023-03-08 18:06:47
TXN0000015290,ACCT00000368,2022-12-01,2022-12-01 08:13:17,TRANSFER,15.6,USD,RUWN79206709749521,USCoIptXXX,ATM,SETTLED,N,,2022-12-01 10:47:43
TXN0000015291,ACCT00000368,2021-04-17,2021-04-17 21:57:24,TRANSFER,331.66,CAD,VBCA96729142863642,CHASUS33,ATM,SETTLED,N,,2021-04-17 06:37:11
TXN0000015292,ACCT00000368,2021-03-22,2021-03-22 08:10:32,DEBIT,696.55,EUR,UYHQ71764725022723,BNPAFRPP,ATM,SETTLED,N,,2021-03-22 13:12:57
TXN0000015293,ACCT00000368,2020-06-06,2020-06-06 18:09:29,CREDIT,0.66,CAD,AQYI05108087225935,UBSWCHZH,MOBILE,REVERSED,Y,TXN0000000412,2020-06-06 18:23:03
TXN0000015294,ACCT00000368,2020-09-20,2020-09-20 06:07:38,FEE,55.16,USD,,,BRANCH,SETTLED,N,,2020-09-20 17:00:36
TXN0000015295,ACCT00000368,2023-12-30,2023-12-30 19:52:18,WIRE,226.01,USD,KLJZ46466457000520,USkUCcAXXX,WIRE,SETTLED,N,,2023-12-30 11:07:10
TXN0000015296,ACCT00000368,2022-08-02,2022-08-02 21:53:28,DEBIT,50.38,MXN,LPPF84777367828940,HSBCHKHH,MOBILE,SETTLED,N,,2022-08-02 17:07:41
